userName,score,at,content
Pengguna Google,1,2020-06-07 02:14:49,"Tulisan Dikirim/Ambil Toko itu yang besar jangan terlalu kecil, proses pembatalan pesanan tuh jangan dibuat ribet harus pakai isaku dan menunggu 10 hari kerja. Pelayanan yang tidak memuaskan."
Pengguna Google,1,2023-09-25 10:08:53,"Pertama kali saya order dianter nya cepet,kedua kali pesanan saya ga dianter2, malah bingung mau komplennya kemana, saya udh tf 124rb....sayang bgt duit saya jd ilang. Nyesel saya pake klik Indomaret. Aplikasi jelek butut kalo ada bintang 0 saya kasih 0"
Pengguna Google,1,2020-03-31 17:28:23,"Gausah dowoad karena rugi gaes pesanan sudah 9 hari sampe sekaeang gak dikirim2, sudah hub cs tapi gak ada jawaban sama sekali. Gatau nih bakal dikirim atau gak mau cancel pun gabisa sumpah nyesel"
Pengguna Google,1,2020-11-07 02:32:23,Mon maaf annoying banget harus masukin alamat segala. Harusnya bisa masukkan opsi tokonya aja. Ini malah ga bsa .. harus tetep masukin alamat. Padahal niat mau ngecek2 barang aja. Soalnya indomaret deket sama rumah ga .. mohon di perbaiki opsi masukkan alamat
Pengguna Google,1,2019-08-15 02:11:47,aplikasi sampah.refund dah 15 hari belom juga masuk duit bayar listrik.sampah emang pertama dan terakhir dah buat transaksi online.kaga becus sama sekali.refund lama banget 10- 15 hari . Sekarang dah 15 hari kerja belm ada dana masuk sama sekali.nyesel dan sangat sangat kecewa
Pengguna Google,1,2019-09-18 23:56:34,"Sya pengguna baru, kenapa di aplikasi sya tdk bisa COD pas mau melakukan transaksi, padahal sya mau belanja keperluan spya gak kesana kemari biar gak ribet lagi. Terima kasih mohon pencerahan nya 🙏🙏🙏🙏"
Pengguna Google,1,2022-12-18 03:23:07,"JANGAN PERNAH INSTAL APK INI!!! Sudah beberapa coba belanja tapi barang pesanan tidak pernah dikirim, mana barang yang di pesan sangat perlu digunakan saat itu."
Pengguna Google,1,2020-06-22 14:41:21,"alamat lokasi saya tidak tercover, lalu bagaimana sebagian dari orang di alamat saya bisa menggunakan aplikasi ini. saya berada di tarano, SUMBAWA, Nusa Tenggara Barat. saya cari Kode Pos tidak ada. saya cari kecematan tidak ada. lalu bagaimana.....?? mohon di perbaiki secepatnya. Jaringan perusahaan / pabrik INDOMARET luas, tapi untuk perbaikan Aplikasi genggam Tidak Luas.. Down 👎"
Pengguna Google,1,2020-11-01 16:00:16,"Setelah bisa semua toko indomaret tak kasih bintang 5, masa kalah sama si merah bisa semua toko loh. ! Pdhal jelas jelas indomaret lebih banyak outletnya dan lebih kompeten dan sangat prima pelayanan sdmnya bermutu semua, eh giliran bikin aplikasi setengah setengah, gak sepenuh hati.! Tolong berikan anggran khusus buat nih aplikasinya... jangan mau kalah sama si merah., si merah aja + bisa semua toko se indonesia raya + bisa belanja semua nominal,ga wajib min 50rb + partner promo buanyak!"
Pengguna Google,1,2020-03-21 06:16:53,"Pesanan saya ada 2 macam, yang satu sudah datang. Tapi yg 1 macam lagi yg kerja sama dgn pedagang lain udah mau 2 hari blom dtg. Padahal minta nya same day. Mau protes ke call center nya Cuma mesin yg angkat. Sibuk terus. Habis2in pulsa saja. Gak Ada fasilitas chat admin atau pembatalan pesanan. Bingung mo hubungi kmn. Masa saya harus pergi ke indomaret nya lgs sih buat tanyain. Ngapain ada klikindomaret."
Pengguna Google,5,2023-11-30 18:42:35,"Suka belanja di Klik Indomaret karena tinggal buka aplikasi, kita bisa cek harga dan barang-barang apa saja yang lagi diskon."
Pengguna Google,1,2020-03-26 02:39:20,"Pesen barang dari tanggal 20, transfer dah sukses, sampai sekarang gak ada barang yang datang. Status pesanan gak jelas, no resi tidak ada. Balikin duit aja kalau gak bisa tanggung jawab. Kalau barang kosong jangan di terima orderan konsumen."
Pengguna Google,1,2019-10-05 11:32:01,"SpEsifikasi redmi 3s, system miui 10. tolong ini saya coba isi pulsa 100rb, dan saat ketik kode kupon dan mwnggunakan. aplikasi keluar dengan sendirinya. perbaiki dulu system baru dilaunching promo. tks"
Pengguna Google,1,2024-12-07 12:45:42,"Aplikasi berat banget, sering ngebug beda banget sama apk sebelah huhu, daftar riweuh hrus verifikasi WhatsApp, alamat susah dicari, pilih barang susah apk berat lemot duuhh"
Pengguna Google,2,2020-05-29 11:31:13,Dear pengelola aplikasi indomaret online. Tolong barang2 yg stoknya kosong jangan dipajang di aplikasi. Pelanggan sdh trlanjur membeli & membayar dgn harapan barang ready sesuai aplikasi.. Tapi sering sekali barang kosong.. Semua item kan sdh ada kodenya jf pasti.sdh ditau apa sj yg sold out
Pengguna Google,5,2020-05-07 12:53:35,"Mulanya susah untuk menggunakan aplikasi ini,tp skr udah mudah dalam melakukan transaksinya,udah gitu byk promo""nya,makasih klik indomaret semoga semakin sukses terus🙏🏻🙏🏻🙏🏻"
Pengguna Google,1,2024-05-23 04:42:51,"Aplikasi error. Sudah masukin alamat, eh di suruh masukin alamat mulu. Tiap buka aplikasi langsung disuruh masukin lagi alamatnya ampe ga jadi2 buat belanja. Aneh"
Pengguna Google,1,2020-10-28 07:19:08,"Aplikasi gak guna masak mau pilih tempat gak bisa padahal tempatnya gak jauh, malah ada tulisan alamat anda belum terciver. Aplikasi gak guna mending unistal ganti alfamaret aja cuih"
Pengguna Google,2,2025-09-16 06:57:45,"saya pesen galon dari jam 10 , udah mau 5 jam gak diantar2"
Pengguna Google,4,2020-12-25 20:51:20,"Sangat membantu sekali pada saat pendemi skrg ini, cuman kekurangannya adalah toko yg melayani klik d daerah saya cuman 1 aja padahal ada beberapa toko..🤦"
Pengguna Google,3,2021-09-13 04:25:09,Tolong beri penjelasan dong pencerahan..sya narik saldo di klik lewat tranfer ke atm pribadi saya ko nyampe sekarang saldo blom nyampe ke rek pribadi saya padahal sudah 4 hari.keterangan di aplikasi klik keteranganya berhasil...tapi nyampe sekarang saldo blom masuk ke rekening..
Pengguna Google,5,2023-10-29 10:21:58,"selama saya pesan barang,pengirimannya selalu tepat waktu dan produknya pun bagus dan bila ternyata ada temuan kadaluarsa pun langsung di batal atau return."
Pengguna Google,1,2025-03-19 01:53:46,"ini aplikasi error atau gimana sih? notification gak masuk-masuk, mau cek struk belanja jadi lama banget. mau minta struk di kasir, kasirnya bilang struk ada di aplikasi.."
Pengguna Google,5,2019-11-11 08:17:33,Recommended banget ini aplikasi. Disaat lu mager buat jalan ke indomaret dan takut item karna cuaca di luar panas. Ini aplikasi mempermudah lu belanja kebutuhan rumah. Disini juga banyak diskon terupdate. Jos lahh
Pengguna Google,1,2021-10-16 08:09:04,"Saya tarik dana karna transaksi di batalin sama pihak toko, trs udh saya klik tarik keterangannya berhasil,tp saya tunggu sampai 2 jam uang g masuk2,mau tlp nomer cs nya tidak bisa, payah...."
Pengguna Google,2,2021-04-05 18:38:37,"Masa order di klik idm di batalin, alasan barang ada yg kosong, kenapa gk ganti pake uang?? Toh di aplikasi stok barang ada, rugi lah saya dapat voc 20k malah hangus dan ini udah 2x kejadian. Peebaiki lah klo stok di klik idm ada harudnya barang pun ada ANEH"
Pengguna Google,1,2024-02-01 04:02:14,"Aplikasinya masih bugs.. Bnyk eror, lemot, page orderan ngeblink, loading mulu, ga bisa ganti payment gateaway nya.. Tolong dibperbaiki.."
Pengguna Google,3,2020-05-07 23:58:45,"Pertamakali coba dan cukup kecewa. Saya order dr pukul 14.30 sampai jam 18.00 blm jg diantar (tertulis diantar max pk 15.35). Ditunggu sampai mlm, barang gak jg dikirim pdhl outketnya dekat. akhirnya saya menghubungi teman di indomaret pusat jkrt dan baru barang dikirim. 😐😐"
Pengguna Google,1,2024-04-14 10:48:04,"Aplikasi aneh barang udah di pesen, nunggu udah lama di indomaret ujung2nya barang ga ada, rusak, tolong perbarui selalu kalo barang nya tidak ada"
Pengguna Google,1,2024-03-23 16:28:52,"Kurir tidak mau mencari alamat detail, ganti no hp sangat ribet, menyusahkan sekali belanja via apps ini"
Pengguna Google,2,2022-01-29 03:31:10,Aplikasi dan stok d toko tidak sinkron.. d aplikasi ada tp brg kosong.. 2 kali saya belanja dan dibatalkan oleh pihak toko. Sangat mengecewakan
Pengguna Google,1,2021-08-26 04:57:15,"Aplikasi ga guna, bikin emosi aja, loading jga lama, pengambilan barang ke toko lama prosesnya, pengambilan kan jam 12.30 eeh malah katanya pembayaran telah berakhir, kode promonya ga bisa di klem, pdhl jga blm di pake, ga guna bgd, klo mw ngasih promoan ga usah nanggung2, cari sensasi"
Pengguna Google,3,2020-12-15 07:05:46,"Tolong di perbaiki lagi sistemnya,masa gara2 salah kepencet,harus menunggu lagi kupon promo selama 12 jam,padahal saya baru menggunakan aplikasi ini,saya sebenarnya jadi malas untuk recomen aplikasi ini"
Pengguna Google,5,2023-12-16 08:09:22,sangat terbantu dengan adanya aplikasi Indomaret ini karena bisa beli keperluan rumah tanpa keluar rumah dan banyak promonya bahkan kadang lebih murah dibandingkan ke tokonya.
Pengguna Google,2,2020-05-30 02:21:40,"Sdh 2x belanja di klikindomaret, 2x pembelian ada bonus dan free pembelian lbh dari 1 , tidak pernah bonus dan free-nya dikirim..dihubungi tlp tak pernah bisa, bagian packingnya dibenahinlah..biar ga kapok belanja disini..dan tlg cantumkan no.kontak yg bs dihubungi...trm ksh"
Pengguna Google,5,2022-02-14 13:01:35,Bagus skrg sdh bisa memesan dari kejauhan dan diantarkan ke tempat pembeli tampa langsung ke tokonya Banyak lah pokoknya dll Yang kekurangan cm satu tdk seperti gojek langsung kirim hehehe... Klu ini nunggu satu jam dari pemesanan dll
Pengguna Google,1,2023-06-23 07:40:32,"Kurir Indomaret suka membatalkan pesanan, malas antar ke konsumen padahal sudah di bayar. Udah aplikasi nya lemot kurir nya gak mau anter pesanan"
Pengguna Google,1,2025-03-16 02:59:07,"Lebih baik apk lama daripada yg baru Terlalu sering gangguan,loading lambat bgt,menu grocery gabisa dibuka,jelek!!!"
Pengguna Google,2,2023-09-14 09:35:08,"Pemesanan same day di tanggal 13 September 2023 jam 12 siang dengan estimasi 6-8 jam pengiriman, tetapi sampai dengan tanggal 14 September 2023 pkl 16.30 barang yang di beli belum jg di kirim ? Lalu kemana saya hrs cek? Sedangkan klik indomaret tidak menyediakan menu pengecekan barang yang sedang proses."
Pengguna Google,1,2023-02-28 10:58:25,"Jangan mentang2 reguler dong, pengiriman sampai 2 jam, saya juga reguler/gratis karena belanja diatas 100rb, kalaupun harus bayar tapi cepet, mending bayar aja daripada ngirim 2jam lebih gak nyampe2....."
Pengguna Google,1,2023-12-14 16:37:10,"aplikasi di perbaiki beda sama kompetitor cepet ini loading aja lama bnget, produk kosong udah 1 minggu belum di update, promo baru muncul mau cek out harga berubah normal"
Pengguna Google,3,2018-11-05 07:59:31,Kok sekarang wilayah samarinda antar ke alamt di aplikasilangsung ke jne jadi harga belanjaan langsung plus ongkir jadi kaya biaya online gak ada bedanya lebih bagus versi aplikasi lama
Pengguna Google,1,2021-07-07 12:56:40,Waah aplikasi nya parah..pesan dr jam 18.10 wib sampai jam 20.00 wib..pesanan blm sampai jg..padahal yg dibeli air galon..air udah habis..jadi nggak bisa minum..nggak ada fitur chat atau tlp..jadi nggak bisa tanya gimana status pengiriman nya...KECEWA BANGET...KLO NGGAK NIAT ANTAR NGGAK USAH MENAWARKAN LAYANAN DELIVERY..👎👎
Pengguna Google,5,2020-06-13 04:22:27,"Nggak nyesel dehh belanja di klik indomaret, lebih praktis, cepet nggak pake ribet, dan yg pling suka banyak potongan nya( DISKON GEDE)"
Pengguna Google,5,2022-05-29 13:16:03,Ketika butuh sesuatu dlm waktu cepat dan di waktu mendesak klik indomaret sangat membantu sekali. Dengan metode pembayaran yg mudah pula. Terima kasih banyak.
Pengguna Google,2,2024-12-11 06:08:29,"Maaf mau kasih informasi aja pelayanan indomaret kurang menurut aku,yang aku komplainkan masalah data harga yang di rak sama yg di kasir beda jauh,kaya milanta di rak atau di aplikasi 18'700 tp di kasir 19500 itu bagai mana pegawainya bisa kya gtu"
Pengguna Google,5,2020-04-07 11:25:42,Terimakasih layanan nya. Meskipun agak was-was karena banyak yg review tidak baik. Yang penting sabar saja dan kalau bisa pesan barang tidak terlalu urgent. Saran saya semoga lain kali di sinkron kan dengan toko Indomaret terdekat ya biar lebih efisien.
Pengguna Google,1,2022-03-12 09:44:00,"Gak cuma sekali atau 2 kali,belanja leeat aplikasi stok barang ada setelah sampe toko katanya barang kosong barang minus,mbok yo cari alesan itu pandai dikit,ujung ujungnya maen belakang"
Pengguna Google,5,2020-10-03 00:58:50,Sejauh ini kebantu bgt jd bisa lihat² stok barang tanpa hrs keluar rmh. Udah gitu lewat aplikasi ini kita jg bs lihat stock gudang. Yg habis² semoga cepet dikomplit in lagi yaa....biar makin mantap belanja di klik indomaret. Tq
Pengguna Google,1,2020-06-30 15:47:50,"Sistim refundnya gak jelas....saya belanja kata orang toko barang gak ada, duitnya akan direfunf otomatis ke esaku, tlp kata cs nya toko akan kasih cash, tapi sampai sekarang tidak jelas penyelesaiannya."
Pengguna Google,3,2022-07-31 07:06:02,"Mohon maaf, ini aplikynya kenapa ya, tiap saya search, produknya yang saya cari tidak muncul hanya loading terus Terus gimana ini belanjanya kalau di search aja gak muncul"
Pengguna Google,1,2024-10-26 00:37:29,"aplikasi nya klo belum ready tuh jgn diluncurkan. beda bgt sm alfagift yang gercep. gara"" galon di alfagift abis terpaksa download ini. tapi ternyata zonkkkk. aplikasi menanggapi nya lama bgt😭😭😭"
Pengguna Google,1,2022-02-11 08:52:37,"Apk nya ga bagus, masak baru mau daftar pindah task baca pesan masuk kode otp, kembali lagi ke apk malah dari awal lagi, coba bisa isi otomatis. 👎🏾👎🏾"
Pengguna Google,5,2023-04-16 09:31:07,"Sangat membantu, walaupun aplikasihnya ada 3 item. Kalau pelayanannya cepat,tepat dan baguss jadi terbayar penyimpanan memorinya😁"
Pengguna Google,1,2021-10-07 11:43:19,"Knp anda suka bikin ,, berbeda"" jika 1 app bayak manfaat ya, Klo haya poin indomaret , apakah gak bisa mengabung data member di indimaret poin. Knp anda gak bikin app ya,, lebih simpel kayak sebelah ,, sesuwai nama indomaret yg di tuju, knp harus kalian pilihkan yg jauh meski , lokasi sudah di ubah di map ya"
Pengguna Google,5,2021-05-06 07:18:52,"Alhamdulillah bisa kirim paket kekampung free ongkir Cepat,aman dan terpercaya Jika ada barang yang kosong juga ada konfirmasi pembayaran juga di kembalikan terimakasih klikindomaret"
Pengguna Google,5,2021-07-08 05:46:22,Sangat membantu disaat pandemi.. dan pengiriman sesuai waktu yg suda kita jadwalkan barang juga sesuai pesanan.. terima kasih indomaret..
Pengguna Google,1,2022-01-20 01:33:15,"Saya baru aja belanja minyak di TP5G melalui pesan online klik indomaret. Pas tiba ternyata produk nya kosong tapi dana saya blom di kembalikan seharus nya di update stock barang kosong, berarti klo saya tidak cek langsung ke t4 dana saya gtauk kapan di kembali kan. Dan saya nanyak klo brg sudah ada dan sya pesen online barang saya langsung di siapkan kan bg, kasir jwb jwab gk ka yg dtg langsung di kasih lah jdi guna aplikasi ini apa?Trus di bilang itu kan semacam booking jdi yg dtg di luan kan."
Pengguna Google,4,2019-11-14 09:24:48,"saya review kasih bintang 5 tp maaf Saya kurangi 1 bintang, karna kurir toko tidak profesional. Barang pesanan kurang, Memang harga nya ga seberapa murah banget namanya jg minuman cma lg kepengen bgt minum itu. Pdahal dia jg udah tau barangnya kurang tp tidak memberi kabar, saya WA tanya ke kurir nya lg baru dia bilang ""iyah bu maaf ga keliatan"" . Dia bilang besok nya akan dikirim tp hanya Janji saja tidak dikirim2."
Pengguna Google,3,2022-01-22 09:39:05,"Min, kenapa tidak bisa menambahkan email ya. Saya mau masukkan email ke akun klik. Sudah tlfn cs, sudan email ke customer care juga. Tp gak direspon. Saya butuh email verifikasi untuk klaim hadiah klik gift. Mohon direspon"
Pengguna Google,5,2020-11-18 15:53:32,"Sangat membantu banget buat belanja bulanan tapi satu kalo barangnya kosong tolong dikasih info dong jgn dibalikin sama uang tunai kan bisa diganti barang yg lain tapi makasih banyak klik indomaret dan mas"" indomaret sepatan permai yg sering anter 😆"
Pengguna Google,1,2023-10-09 00:58:28,"Ada halaman untuk komplain tapi tidak ada solusi,komplain karena kualitas produk yg dikirim tidak bagus bukan nya diganti malah tanggapannya hanya pemberitahuan untuk evaluasi buat staff doang."
Pengguna Google,5,2022-07-09 02:54:54,"Untuk aplikasinya sendiri seringkali bug, tpi banyak voucher menarik di dalamnya xixi. Saya barusan belanja pakai voucher potongan 50K dengan minimal pembelian 75K"
Pengguna Google,1,2019-10-18 00:15:07,"Masih Kurang Maksimal. Tdk ada layanan Chat ke Indomaret yg d tuju,. Lambat Proses pengantaran , Indomaret yg kita pesan barang seharusnya telp ke pelanggan bila lambat d antar. Terimakasih Banyak ya"
Pengguna Google,3,2020-09-24 22:57:58,"Tidak seperti alfacart yg bisa ambil/ kirm dari seluruh alfamart.....klik indmret hanya tertentu sja ..meski rumah dekat indomaret tpi kalo tidak terdaftar ya gak bisa, untuk jumlah min pembelian produk juga min 50ribu.....tpi di alfa walau 10 ribu bisa chek out"
Pengguna Google,5,2021-08-15 12:38:49,Respon cepat. Barang smpe tepat waktu.promo menarik setiap minggunya.harga mantap.wkt pengiriman fleksibel bgt. Free ongkir deliver.rekomend .best utk pandemi saat ini🥰👍
